,wind_direction_true,wind_speed,wave_height,swell_direction,swell_height
696,250.0,9.8,1.0,12,2.5
697,350.0,5.1,0.5,34,2.5
698,250.0,10.3,2.0,25,2.5
699,90.0,8.7,1.0,29,1.0
700,190.0,8.2,0.5,11,3.0
701,350.0,12.3,0.5,30,2.0
702,310.0,1.0,0.0,23,0.0
703,120.0,10.3,2.0,19,2.0
704,100.0,6.2,1.5,2,2.0
705,360.0,7.2,2.0,18,2.0
706,120.0,4.6,0.5,38,1.5
707,200.0,4.1,0.5,18,0.5
708,160.0,6.7,2.5,4,1.0
709,90.0,9.8,1.0,3,2.5
710,50.0,25.7,3.0,32,3.0
711,30.0,13.4,0.0,14,0.5
712,180.0,3.1,0.0,27,0.5
713,340.0,12.3,3.0,35,2.0
714,80.0,7.2,1.0,38,2.0
715,190.0,4.1,1.0,29,1.5
716,174.0,7.2,0.5,18,4.0
717,310.0,16.5,0.0,23,0.0
718,10.0,6.2,1.0,3,3.0
719,290.0,20.6,2.0,31,2.0
720,190.0,2.6,0.5,4,1.0
721,90.0,7.2,0.5,10,1.5
722,110.0,14.4,0.5,4,0.0
723,220.0,9.3,2.0,32,2.5
724,310.0,1.0,2.0,23,0.0
725,310.0,21.6,0.0,23,0.0
726,90.0,4.1,0.5,13,0.5
727,180.0,1.0,0.0,23,0.0
728,20.0,4.6,0.0,22,1.0
729,200.0,14.4,1.5,38,3.5
730,20.0,8.7,0.5,7,1.0
731,90.0,5.7,1.0,5,1.0
732,90.0,6.2,1.0,8,1.0
733,130.0,8.0,2.0,21,1.0
734,180.0,2.1,0.0,34,0.5
735,140.0,7.2,0.5,5,1.0
736,210.0,1.0,0.0,23,0.0
737,300.0,13.9,0.5,2,2.0
738,140.0,7.2,0.5,1,1.0
739,174.0,8.0,2.0,3,3.0
740,310.0,5.7,0.0,5,1.0
741,30.0,10.3,0.5,1,2.0
742,300.0,2.1,1.5,23,3.5
743,110.0,2.1,0.0,4,3.5
744,180.0,2.6,0.0,14,0.5
745,90.0,7.7,1.0,32,1.5
746,110.0,1.0,0.0,27,0.5
747,350.0,3.1,0.5,12,0.5
748,180.0,7.7,0.5,18,2.0
749,30.0,6.7,0.5,7,0.5
750,80.0,7.2,1.0,22,1.0
751,200.0,5.1,0.5,11,0.5
752,80.0,11.3,1.5,5,2.5
753,170.0,2.6,0.0,9,1.0
754,10.0,1.0,0.0,23,0.0
755,130.0,10.3,2.0,29,2.0
756,250.0,10.3,2.0,3,2.0
757,110.0,9.8,1.0,10,1.5
758,50.0,6.2,1.0,5,3.5
759,140.0,7.2,0.0,4,0.5
760,40.0,9.8,1.0,3,2.0
761,250.0,7.7,1.0,25,2.0
762,90.0,10.8,2.0,36,2.5
763,180.0,1.0,0.0,23,0.0
764,50.0,2.6,4.0,22,3.5
765,220.0,3.6,0.0,23,0.0
766,190.0,6.2,3.0,15,2.0
767,60.0,7.2,1.0,7,2.0
768,180.0,13.9,0.0,27,0.5
769,90.0,10.3,0.5,17,3.5
770,110.0,5.1,0.0,33,0.0
771,180.0,15.4,2.5,35,5.0
772,70.0,8.7,1.5,32,1.5
773,210.0,17.5,3.0,6,3.0
774,40.0,6.2,1.0,34,1.0
775,360.0,10.8,1.0,20,2.5
776,230.0,17.5,3.5,16,3.0
777,340.0,2.6,1.0,4,1.0
778,310.0,1.0,0.0,27,0.0
779,250.0,15.4,2.5,24,5.0
780,50.0,7.7,1.0,5,1.5
781,30.0,2.1,0.0,13,1.0
782,50.0,6.2,1.0,17,2.0
783,340.0,11.8,0.5,20,1.5
784,310.0,1.0,0.0,23,0.0
785,270.0,11.3,2.0,5,2.0
786,310.0,3.6,0.0,23,0.0
787,240.0,7.2,0.5,32,2.0
788,80.0,15.4,2.5,14,3.5
789,20.0,16.5,4.5,23,1.5
790,350.0,11.3,1.0,5,2.0
791,210.0,9.8,1.5,10,1.5
792,200.0,5.1,0.5,18,0.5
793,20.0,3.6,0.0,23,0.0
794,350.0,12.3,2.5,12,2.0
795,50.0,7.2,3.0,5,1.5
796,240.0,10.3,1.0,17,2.0
797,90.0,8.2,1.0,12,1.0
798,300.0,12.3,3.0,30,2.0
799,250.0,8.7,0.5,25,2.0
800,90.0,10.3,1.5,7,1.0
801,90.0,2.1,0.0,8,0.5
802,80.0,5.1,1.0,9,1.5
803,230.0,1.0,1.0,20,1.0
804,290.0,11.3,2.0,20,2.0
805,150.0,12.9,1.5,8,3.0
806,220.0,7.2,1.0,20,3.0
807,320.0,18.0,2.0,2,2.5
808,80.0,10.8,3.0,5,3.0
809,280.0,7.7,1.0,27,1.0
810,90.0,5.1,0.5,28,2.0
811,210.0,17.5,2.5,23,3.0
812,180.0,17.5,3.5,23,3.5
813,90.0,11.3,1.5,28,4.0
814,90.0,7.7,1.0,34,2.0
815,30.0,3.6,0.0,4,0.5
816,360.0,18.0,1.0,2,2.0
817,220.0,2.1,0.0,11,1.0
818,70.0,10.3,2.0,25,2.0
819,150.0,5.1,0.5,7,1.0
820,190.0,10.3,2.5,10,2.0
821,90.0,3.6,0.0,4,0.5
822,250.0,14.4,1.0,25,5.5
823,90.0,7.7,1.0,21,1.0
824,240.0,6.2,0.5,12,1.0
825,260.0,15.4,2.5,25,5.0
826,290.0,19.0,1.5,32,2.5
827,160.0,6.2,1.0,20,1.5
828,70.0,7.2,2.0,9,2.0
829,50.0,2.1,0.0,27,1.0
830,320.0,9.8,1.0,29,2.0
831,90.0,11.8,2.0,24,2.0
832,360.0,6.2,1.0,16,1.0
833,360.0,10.3,1.0,9,2.0
834,90.0,8.7,1.0,29,1.5
835,310.0,1.0,0.0,23,0.0
836,360.0,10.8,1.0,11,2.0
837,340.0,12.3,1.5,30,2.0
838,340.0,6.7,0.0,4,0.5
839,90.0,13.9,4.0,35,4.0
840,200.0,7.2,0.5,18,2.0
841,210.0,7.2,3.0,35,3.0
842,70.0,7.7,1.0,2,2.5
843,310.0,1.0,0.0,23,0.0
844,10.0,7.7,2.0,17,1.0
845,10.0,5.1,0.5,1,0.5
846,350.0,1.0,0.0,23,0.0
847,110.0,2.1,0.0,29,1.0
848,250.0,4.6,0.5,29,2.0
849,120.0,10.3,1.0,25,2.0
850,70.0,9.3,1.5,7,1.5
851,210.0,19.0,1.5,30,1.5
852,90.0,9.8,1.0,26,2.0
853,30.0,4.6,0.5,21,2.5
854,190.0,5.1,0.5,9,0.5
855,180.0,7.2,3.5,25,5.5
856,260.0,15.4,2.5,24,5.0
857,340.0,2.6,1.0,38,1.5
858,70.0,3.6,1.0,5,1.5
859,110.0,1.0,0.0,23,0.0
860,90.0,8.7,2.0,23,2.5
861,200.0,7.2,1.5,18,2.0
862,120.0,9.8,1.0,10,2.0
863,110.0,9.8,2.5,32,1.0
864,200.0,13.4,2.0,21,2.0
865,90.0,18.0,2.0,2,2.5
866,90.0,7.7,1.0,8,1.0
867,340.0,7.7,1.0,33,1.5
868,70.0,11.3,2.5,23,1.0
869,290.0,14.4,3.0,28,5.0
870,240.0,3.1,1.0,34,1.5
871,174.0,8.0,2.0,36,3.0
872,310.0,1.0,0.0,23,0.0
873,290.0,11.3,1.0,35,1.5
874,140.0,17.0,4.5,12,4.5
875,360.0,5.1,0.5,8,1.0
876,50.0,10.3,1.0,7,2.0
877,210.0,18.0,3.5,11,2.0
878,230.0,8.2,1.0,16,2.5
879,50.0,8.0,2.0,36,2.0
880,360.0,5.7,1.0,8,1.0
881,250.0,6.7,1.0,25,2.0
882,20.0,1.0,0.0,23,0.0
883,310.0,19.5,1.0,29,2.0
884,350.0,11.3,2.0,3,2.0
885,250.0,16.5,3.5,23,3.0
886,320.0,13.9,4.0,35,4.0
887,90.0,10.8,1.0,17,1.5
888,130.0,8.7,1.5,9,3.5
889,170.0,3.1,0.0,27,0.5
890,250.0,10.8,2.0,6,2.5
891,40.0,17.5,3.5,4,3.5
892,180.0,1.0,0.0,27,0.5
893,230.0,5.7,1.0,11,1.0
894,50.0,11.3,4.0,5,3.0
895,340.0,5.7,0.5,20,1.0
896,330.0,10.3,1.0,9,1.0
897,110.0,6.7,0.0,21,1.0
898,180.0,1.0,0.0,24,0.0
899,160.0,5.1,0.5,18,2.0
900,80.0,7.7,2.5,22,2.5
901,120.0,4.1,2.0,34,0.5
902,140.0,18.0,1.5,30,3.0
903,90.0,7.7,1.0,9,2.5
904,250.0,14.4,2.0,25,2.0
905,310.0,1.0,0.0,23,0.0
906,40.0,13.9,4.0,5,3.5
907,230.0,8.2,1.0,13,1.0
908,180.0,3.1,0.0,5,2.0
909,220.0,19.0,1.0,12,2.0
910,330.0,7.2,0.5,5,2.0
911,310.0,1.0,0.0,23,0.0
912,60.0,6.7,0.5,29,0.5
913,200.0,3.1,0.5,32,0.5
914,340.0,6.2,1.0,3,1.0
915,240.0,7.2,0.5,18,2.0
916,310.0,4.1,0.0,23,0.0
917,180.0,3.6,0.0,23,0.0
918,160.0,6.2,1.0,24,1.5
919,50.0,9.3,1.0,5,1.0
920,70.0,8.2,1.0,5,2.0
921,270.0,10.3,2.0,24,2.5
922,10.0,3.1,0.5,1,2.0
923,310.0,1.0,0.0,23,0.0
924,50.0,3.6,1.0,14,2.0
925,180.0,6.7,1.0,1,1.5
926,170.0,3.6,0.5,12,1.5
927,240.0,5.1,0.5,19,2.0
928,50.0,7.2,1.0,13,1.0
929,120.0,2.1,0.0,14,0.5
930,10.0,6.7,0.5,11,0.5
931,180.0,1.0,0.0,23,0.0
932,260.0,12.9,2.5,33,2.5
933,100.0,6.7,1.0,27,2.0
934,290.0,9.3,3.0,25,6.0
935,190.0,4.1,0.5,11,2.0
936,130.0,4.1,0.5,0,3.5
937,170.0,4.1,0.0,5,0.5
938,140.0,10.3,1.0,17,2.0
939,170.0,2.1,0.0,14,0.5
940,240.0,8.2,0.5,12,1.0
941,30.0,2.1,0.0,5,1.0
942,130.0,1.0,0.0,23,0.0
943,30.0,6.7,0.0,5,0.5
944,240.0,7.7,0.5,18,5.0
945,350.0,12.3,3.0,30,2.0
946,110.0,5.1,0.0,27,1.0
947,290.0,12.3,3.0,32,5.0
948,190.0,3.6,0.0,1,0.5
949,200.0,7.2,0.5,7,3.0
950,280.0,7.2,0.5,35,2.0
951,180.0,11.3,2.5,23,6.0
952,70.0,2.6,1.0,11,1.0
953,340.0,6.2,0.5,29,2.0
954,230.0,3.1,1.0,20,1.0
955,90.0,4.6,0.5,17,1.0
956,230.0,17.5,3.0,20,3.0
957,170.0,6.7,0.5,14,1.0
958,330.0,7.2,0.5,26,2.5
959,230.0,2.1,0.0,14,0.5
960,280.0,15.4,2.5,5,2.5
961,50.0,7.2,1.5,5,1.5
962,270.0,5.1,0.5,27,2.5
963,310.0,1.0,0.0,23,0.0
964,350.0,7.2,0.5,26,0.5
965,130.0,7.7,1.0,32,1.0
966,240.0,4.1,0.5,17,2.0
967,290.0,7.2,1.0,21,1.0
968,340.0,4.1,0.5,29,0.5
969,90.0,11.3,3.0,32,6.0
970,120.0,19.0,1.0,7,1.0
971,140.0,3.6,0.5,15,0.5
972,300.0,15.4,0.5,26,2.5
973,100.0,2.6,0.0,23,0.0
974,120.0,12.9,1.5,7,2.0
975,80.0,8.2,2.0,9,1.0
976,90.0,5.7,0.5,8,1.0
977,260.0,15.4,2.5,24,2.5
978,110.0,3.1,0.0,23,0.0
979,310.0,1.0,0.0,23,0.0
980,20.0,7.2,0.5,4,0.5
981,120.0,4.6,0.5,29,1.0
982,110.0,1.0,0.0,23,0.0
983,90.0,9.8,1.0,34,1.5
984,110.0,3.6,0.0,23,0.0
985,160.0,6.7,1.0,34,2.0
986,330.0,19.0,1.0,34,0.5
987,340.0,9.3,2.5,4,3.5
988,340.0,5.1,0.5,34,1.0
989,50.0,7.7,1.0,5,1.5
990,230.0,10.3,2.0,36,2.0
991,240.0,5.1,0.5,21,1.0
992,310.0,12.3,2.5,23,0.0
993,340.0,16.5,4.0,4,1.0
994,260.0,15.4,2.5,24,3.5
995,10.0,14.4,3.0,4,3.5
996,180.0,13.4,2.0,3,5.5
997,290.0,13.9,2.5,35,5.0
998,120.0,16.5,1.0,20,3.5
999,270.0,10.8,2.0,25,2.0
